Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Funding Status,Investor Names
Pre Seed Round - Introvoke,https://www.crunchbase.com/funding_round/introvoke-pre-seed--31471e58,Introvoke,https://www.crunchbase.com/organization/introvoke,Pre-Seed,,,,2020-09-07,,,,Live Events & Engagements Technology,"Broadcasting, Digital Marketing, Event Management, Events, Media and Entertainment, Software, Video Streaming","San Francisco, California, United States, North America",https://introvoke.com,,Seed,"Comcast NBCUniversal LIFT Labs Accelerator, Powered by Techstars, James Stone, Matthew Sutton, Sean McGrail, Techstars"
Seed Round - Jamii Africa,https://www.crunchbase.com/funding_round/jamii-africa-seed--bcb05495,Jamii Africa,https://www.crunchbase.com/organization/jamii-africa,Seed,750000,USD,750000,2016-09-30,,,,Jamii Africa is mobile micro-health insurance for the informal sector.,"Health Care, Health Insurance, Mobile","Dar Es Salaam, Dar es Salaam, Tanzania, Africa",http://www.jamiiafrica.com,,,"Bill & Melinda Gates Foundation, Seedstars, Techstars"
Seed Round - Spora Health,https://www.crunchbase.com/funding_round/spora-health-seed--f6061193,Spora Health,https://www.crunchbase.com/organization/spora-health,Seed,1100000,USD,1100000,2020-11-09,,,,Spora Health is a primary care provider designed for people of color.,"Fitness, Health Care, Wellness","San Francisco, California, United States, North America",https://www.sporahealth.com,,Seed,"City Light Capital, Human Ventures, Service Provider Capital, Techstars"
Seed Round - Branch,https://www.crunchbase.com/funding_round/branch-app-seed--6d5055ee,Branch,https://www.crunchbase.com/organization/branch-app,Seed,,,,2016-06-20,,,,Branch is the only Employer Payments Platform (EPP) helping businesses accelerate payments to empower working Americans.,"Collaboration, Enterprise Software, Financial Services, FinTech, Mobile, Mobile Payments, Productivity Tools, Retail Technology, Software","Minneapolis, Minnesota, United States, North America",http://www.branchapp.com/,$1M to $10M,Early Stage Venture,"Matchstick Ventures, Right Side Capital Management, Techstars, Techstars Retail Accelerator"
Pre Seed Round - Crispify,https://www.crunchbase.com/funding_round/crispify-ltd-pre-seed--049ecb55,Crispify,https://www.crunchbase.com/organization/crispify-ltd,Pre-Seed,,,,2019-12-01,,,,Crispify is an innovative air quality monitoring and management system that works to revolutionize the mobility in-cabin user experience.,"Automotive, Internet of Things","Tel Aviv, Tel Aviv, Israel, Asia",http://www.crispify.io,,Seed,"Avis Budget Group, Connetic Ventures, GoAhead Ventures, HATCHER+, Techstars"
Seed Round - ConverSight.ai,https://www.crunchbase.com/funding_round/thickstat-inc-seed--d379d00e,ConverSight.ai,https://www.crunchbase.com/organization/thickstat-inc,Seed,1500000,USD,1500000,2020-07-07,,,,ConverSight.ai is a platform that uncovers actionable business insights for enterprises through natural language conversation.,"Analytics, Artificial Intelligence, Big Data, Business Intelligence, Internet of Things, Machine Learning, Natural Language Processing, Semantic Search, Supply Chain Management","Indianapolis, Indiana, United States, North America",http://www.conversight.ai,Less than $1M,Seed,"Atland Ventures, Bread and Butter Ventures (fka The Syndicate Fund), Charmides Capital, Daren Cotter, Elevate Ventures, Techstars, The Angel Roundtable"
Seed Round - Exitround,https://www.crunchbase.com/funding_round/exitround-seed--db1f2237,Exitround,https://www.crunchbase.com/organization/exitround,Seed,,,,2013-08-26,,,,Exitround is a private marketplace for founders to discreetly explore strategic acquisition opportunities.,"Information Technology, Marketplace, Web Hosting","San Francisco, California, United States, North America",http://exitround.com,Less than $1M,Seed,"500 Startups, ACME Capital, RightVentures, Shervin Pishevar, Techstars, Techstars Ventures"
Pre Seed Round - Nossa Data,https://www.crunchbase.com/funding_round/nossa-data-pre-seed--1d538e8e,Nossa Data,https://www.crunchbase.com/organization/nossa-data,Pre-Seed,180000,GBP,241223,2020-12-20,,,,"Nossa Data digitises company ESG reporting and data management across multiple frameworks, to reduce cost of capital and compliance.","Compliance, Financial Services, Internet, Software","London, England, United Kingdom, Europe",https://nossadata.com,,Seed,"SFC Capital, Techstars"
Pre Seed Round - bild,https://www.crunchbase.com/funding_round/bild-pre-seed--698ebef3,bild,https://www.crunchbase.com/organization/bild,Pre-Seed,100000,USD,100000,2017-10-27,,,,We are an investing platform for sustainable assets focused on smart infrastructure and clean energy powered by the blockchain ,"Energy, Impact Investing, Infrastructure, Sustainability","New York, New York, United States, North America",http://webild.it,$1M to $10M,Seed,"Barclays Accelerator, powered by Techstars - London, Right Side Capital Management, Techstars, Techstars New York City Accelerator"
Seed Round - Olive,https://www.crunchbase.com/funding_round/olive-16b3-seed--ae8b8b5f,Olive,https://www.crunchbase.com/organization/olive-16b3,Seed,1000000,USD,1000000,2020-09-28,,,,AI technology / business consulting,"Artificial Intelligence, Business Intelligence, Information Technology, Machine Learning, Procurement","Vancouver, British Columbia, Canada, North America",https://www.olive.app,,Seed,"Active Capital, Novator, Techstars"
Pre Seed Round - Hammerhead,https://www.crunchbase.com/funding_round/hammerhead-navigation-pre-seed--2fde1253,Hammerhead,https://www.crunchbase.com/organization/hammerhead-navigation,Pre-Seed,,,,2013-12-03,,,,Hammerhead is building the world’s best bicycle computer.,"CleanTech, Consumer Electronics, Logistics, Navigation, Public Transportation, Robotics","New York, New York, United States, North America",http://www.hammerhead.io,Less than $1M,Early Stage Venture,"R/GA Ventures, Techstars"
Pre Seed Round - SATIS.AI,https://www.crunchbase.com/funding_round/satis-ai-pre-seed--4e879215,SATIS.AI,https://www.crunchbase.com/organization/satis-ai,Pre-Seed,,,,2020-09-08,,,,"Food that makes sense | Delicious, Nutritious and affordable, while green and fair","Artificial Intelligence, B2B, Computer Vision, Food and Beverage, Food Delivery, Machine Learning, Restaurants, Software","London, England, United Kingdom, Europe",https://www.satis.ai,,Seed,"Hike Ventures, MMC Ventures, Pretiosum Ventures, Techstars"
Funding Round - Vortex Bladeless,https://www.crunchbase.com/funding_round/vortex-bladeless-undisclosed--3d984cd5,Vortex Bladeless,https://www.crunchbase.com/organization/vortex-bladeless,Funding Round,,,,2021-01-26,,,,"Vortex Bladeless is a company dedicated to the designing, manufacturing and commercialization.","Manufacturing, Marketing, Renewable Energy","Las Rozas De Madrid, Madrid, Spain, Europe",http://vortexbladeless.com,,,"Techstars, Techstars Energy Accelerator in Partnership with Equinor"
Funding Round - Ecolectro,https://www.crunchbase.com/funding_round/ecolectro-undisclosed--a5eaadbf,Ecolectro,https://www.crunchbase.com/organization/ecolectro,Funding Round,,,,2021-01-26,,,,Ecolectro is a polymer company making the materials that make clean fuels and chemicals.,"Chemical, Manufacturing","Ithaca, New York, United States, North America",http://www.ecolectro.com,Less than $1M,,"Techstars, Techstars Energy Accelerator in Partnership with Equinor"
Pre Seed Round - Condoit.io,https://www.crunchbase.com/funding_round/condoit-io-pre-seed--5b780b4e,Condoit.io,https://www.crunchbase.com/organization/condoit-io,Pre-Seed,120000,USD,120000,2020-09-08,,,,SaaS company making digitial twins of electrical system records for C&I facilities,"Energy Management, Information Technology, Internet of Things, SaaS, Software","Birmingham, Alabama, United States, North America",https://condoit.io,,Seed,"Techstars, Techstars Alabama Power EnergyTech Accelerator"
Seed Round - i-BrainTech,https://www.crunchbase.com/funding_round/i-brain-aa5b-seed--c99d72f9,i-BrainTech,https://www.crunchbase.com/organization/i-brain-aa5b,Seed,,,,2020-04-05,,,,"I-Brain goal is the introduction of a new generation complex for neuro-rehabilitation, based on innovative technology.","Health Care, Information Services, Information Technology","Sankt-peterburg, Saint Petersburg City, Russian Federation, Europe",https://i-brain.tech/en,,Seed,"Orbita Capital Partners, Techstars, Techstars Tel Aviv Accelerator"
Pre Seed Round - Gather - Virtual Team Hangouts,https://www.crunchbase.com/funding_round/gather-virtual-hangouts-pre-seed--060da9cd,Gather - Virtual Team Hangouts,https://www.crunchbase.com/organization/gather-virtual-hangouts,Pre-Seed,137500,USD,137500,2020-08-29,3000000,USD,3000000,Gather is a virtual team hangouts platform that increases employee engagement through video chat and cooperative games.,,"Toronto, Ontario, Canada, North America",https://www.gatherapp.live,,Seed,"David Siegel, Drew Green, Friends & Family, Techstars, Techstars Korea Accelerator"
Seed Round - Overstory,https://www.crunchbase.com/funding_round/overstoryai-seed--96032c45,Overstory,https://www.crunchbase.com/organization/overstoryai,Seed,1935000,USD,1935000,2020-08-13,,,,"Overstory leverages the advancements in artificial intelligence, satellite imagery, and computing power.","Artificial Intelligence, Big Data, Machine Learning, Software","Amsterdam, Noord-Holland, The Netherlands, Europe",https://www.overstory.ai,$1M to $10M,Seed,"Futuristic.vc, Pale Blue Dot, Powerhouse Ventures, Techstars"
Series A - Tasso,https://www.crunchbase.com/funding_round/tasso-series-a--2ba215b1,Tasso,https://www.crunchbase.com/organization/tasso,Series A,17000000,USD,17000000,2020-07-22,,,,Tasso is a Medical innovation company changing the way diagnostics are delivered,"Health Care, Medical, Wellness","Seattle, Washington, United States, North America",http://tassoinc.com,$1M to $10M,Early Stage Venture,"Cedars-Sinai Accelerator, Foresite Capital, Hambrecht Healthcare Growth Venture Fund, Merck Global Health Innovation Fund, Techstars, Vertical Venture Partners"
Pre Seed Round - PandMe,https://www.crunchbase.com/funding_round/pandme-pre-seed--b2e32666,PandMe,https://www.crunchbase.com/organization/pandme,Pre-Seed,120000,USD,120000,2020-09-07,,,,PandMe is a personal shopping assistant that finds the product and price suitable for the clients needs.,"E-Commerce, Local Shopping, Shopping","Istanbul, Istanbul, Turkey, Europe",https://www.pandme.com/,,Seed,"Techstars, Techstars London Accelerator"
Venture Round - NestReady,https://www.crunchbase.com/funding_round/nestready-series-unknown--403a9a36,NestReady,https://www.crunchbase.com/organization/nestready,Venture - Series Unknown,5700000,USD,5700000,2018-09-24,,,,A financial technology company that partners with mortgage lenders to offer a seamless digital homebuying experience for their clients,"Financial Services, FinTech, Insurance, Real Estate","New Castle, Delaware, United States, North America",https://nestready.co/,$1M to $10M,,"500 Startups, BDC Capital Corporation, BDC Venture Capital, National Bank of Canada, National Bank of Canada | NAventures, NXT Ventures, Peter Aceto, Seven Seas Partners, Stage 1 Ventures, Techstars"
Pre Seed Round - Tennibot,https://www.crunchbase.com/funding_round/tennibot-pre-seed--a46a9222,Tennibot,https://www.crunchbase.com/organization/tennibot,Pre-Seed,,,,2020-06-29,,,,Tennibot builds autonomous robots for sports,"Autonomous Vehicles, Robotics, Sporting Goods","Auburn, Alabama, United States, North America",http://www.tennibot.com,Less than $1M,Seed,"EJ Liao, Techstars, Techstars Sports Accelerator Powered by Indy"
Pre Seed Round - Bippit,https://www.crunchbase.com/funding_round/bippit-pre-seed--7c9c3f0c,Bippit,https://www.crunchbase.com/organization/bippit,Pre-Seed,375000,GBP,520047,2021-04-05,,,,Helping businesses go beyond the paycheck for their employees,,"London, England, United Kingdom, Europe",https://www.bippit.com/,,Seed,"Jonathan Seaton, Techstars"
Pre Seed Round - OnStation,https://www.crunchbase.com/funding_round/onstation-d88c-pre-seed--f4947cf8,OnStation,https://www.crunchbase.com/organization/onstation-d88c,Pre-Seed,120000,USD,120000,2020-09-08,,,,"OnStation builds an app that provides instant jobsite location, access to plans and design, and a team communication tool.","Mobile, Mobile Apps, Software","Cleveland, Ohio, United States, North America",https://www.onstationapp.com/,,Seed,"Techstars, Techstars & The Heritage Group Hardtech Accelerator"
Pre Seed Round - Material Evolution,https://www.crunchbase.com/funding_round/material-evolution-pre-seed--5004060e,Material Evolution,https://www.crunchbase.com/organization/material-evolution,Pre-Seed,120000,USD,120000,2020-09-08,,,,Material Evolution applies machine learning to the construction industry for the formulation of smart and sustainable concrete.,Machine Learning,"Belfast, Belfast, United Kingdom, Europe",https://www.materialevolution.co.uk/,,Seed,"Techstars, Techstars & The Heritage Group Hardtech Accelerator"
Pre Seed Round - Kintsugi,https://www.crunchbase.com/funding_round/kintsugi-pre-seed--44fa7fdb,Kintsugi,https://www.crunchbase.com/organization/kintsugi,Pre-Seed,120000,USD,120000,2020-08-31,,,,Kintsugi detects clinical depression and anxiety using machine learning and voice biomarkers.,"Apps, Biotechnology, Health Diagnostics, Machine Learning, Personal Health, Software","Berkeley, California, United States, North America",https://kintsugihello.com/,,Seed,"Techstars, UnitedHealthcare Accelerator Powered by Techstars"
Pre Seed Round - Pretred,https://www.crunchbase.com/funding_round/pretred-pre-seed--9dfc6430,Pretred,https://www.crunchbase.com/organization/pretred,Pre-Seed,120000,USD,120000,2020-09-08,,,,Pretred repurposes waste tires and plastics into innovative and efficient industrial use barriers and blocks.,"Building Material, Construction, Waste Management","Lakewood, Colorado, United States, North America",https://pretred.com/,,Seed,"Techstars, Techstars & The Heritage Group Hardtech Accelerator"
